GENEID	PVALUE	QVALUE	PROJECTID
ENSG00000132510	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000132514	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000132554	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000132671	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000132692	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000132718	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000132740	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000132849	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000132854	0.53075	1	literature_NSCLC_WISCONSIN
ENSG00000132855	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000132932	0.00000089298	2.16941611764706e-05	literature_NSCLC_WISCONSIN
ENSG00000132972	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000133019	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000133020	0.98592	1	literature_NSCLC_WISCONSIN
ENSG00000133055	0.21235	0.685160546875	literature_NSCLC_WISCONSIN
ENSG00000133056	0.00012333	0.00149809676470588	literature_NSCLC_WISCONSIN
ENSG00000133107	0.99875	1	literature_NSCLC_WISCONSIN
ENSG00000133124	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000133131	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000133256	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000133392	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000133401	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000133422	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000133466	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000133640	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000133687	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000133703	0.21271	0.681001782945736	literature_NSCLC_WISCONSIN
ENSG00000133739	0.0000010922	2.50599222222222e-05	literature_NSCLC_WISCONSIN
ENSG00000133789	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000133794	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000133805	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000133858	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000133958	0.041087	0.2424133	literature_NSCLC_WISCONSIN
ENSG00000134007	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134013	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134077	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134107	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134109	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134115	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134152	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134201	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134215	0.99009	1	literature_NSCLC_WISCONSIN
ENSG00000134318	0.75576	1	literature_NSCLC_WISCONSIN
ENSG00000134343	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134376	0.88090	1	literature_NSCLC_WISCONSIN
ENSG00000134389	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134575	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134595	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134640	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134644	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134758	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134760	0.20543	0.684214435483871	literature_NSCLC_WISCONSIN
ENSG00000134769	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134775	0.0000057578	9.90821416666667e-05	literature_NSCLC_WISCONSIN
ENSG00000134779	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134827	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134830	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134871	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134901	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134917	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134955	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134962	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000134982	0.21169	0.688409212598425	literature_NSCLC_WISCONSIN
ENSG00000135048	0.13846	0.544609333333333	literature_NSCLC_WISCONSIN
ENSG00000135074	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135083	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135090	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135100	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135205	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135218	0.19095	0.662708823529412	literature_NSCLC_WISCONSIN
ENSG00000135222	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135250	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135298	0.025424	0.175001866666667	literature_NSCLC_WISCONSIN
ENSG00000135312	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135317	0.99875	1	literature_NSCLC_WISCONSIN
ENSG00000135333	0.79000	1	literature_NSCLC_WISCONSIN
ENSG00000135355	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135362	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135372	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135387	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135392	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135451	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135472	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135476	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135502	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135547	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135622	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135632	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135636	0.18026	0.64178775862069	literature_NSCLC_WISCONSIN
ENSG00000135709	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135763	0.96892	1	literature_NSCLC_WISCONSIN
ENSG00000135828	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135829	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135838	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135842	0.99788	1	literature_NSCLC_WISCONSIN
ENSG00000135862	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135870	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135966	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000135973	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000136010	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000136011	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000136044	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000136099	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000136111	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000136155	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000136193	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000136319	0.57558	1	literature_NSCLC_WISCONSIN
ENSG00000136378	0.84922	1	literature_NSCLC_WISCONSIN
ENSG00000136383	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000136444	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000136451	0.94260	1	literature_NSCLC_WISCONSIN
ENSG00000136490	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000136504	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000136514	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000136521	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000136531	0.13254	0.541970495049505	literature_NSCLC_WISCONSIN
ENSG00000136636	0.0000011163	2.42648368421053e-05	literature_NSCLC_WISCONSIN
ENSG00000136695	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000136717	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000136720	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000136750	0.66821	1	literature_NSCLC_WISCONSIN
ENSG00000136807	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000136824	0.22482	0.703414090909091	literature_NSCLC_WISCONSIN
ENSG00000136839	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000136870	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000136883	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000136960	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000137033	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000137073	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000137090	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000137094	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000137124	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000137135	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000137252	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000137261	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000137285	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000137492	0.87567	1	literature_NSCLC_WISCONSIN
ENSG00000137501	0.78704	1	literature_NSCLC_WISCONSIN
ENSG00000137558	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000137642	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000137692	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000137824	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000137831	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000137872	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000137878	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000137941	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000137976	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000137992	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000138032	0.17553	0.630381652173913	literature_NSCLC_WISCONSIN
ENSG00000138036	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000138050	0.037265	0.226330073529412	literature_NSCLC_WISCONSIN
ENSG00000138074	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000138080	0.80043	1	literature_NSCLC_WISCONSIN
ENSG00000138083	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000138095	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000138152	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000138315	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000138316	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000138336	0.88463	1	literature_NSCLC_WISCONSIN
ENSG00000138347	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000138356	0.16481	0.607736875	literature_NSCLC_WISCONSIN
ENSG00000138411	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000138449	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000138646	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000138650	0.14601	0.563571308411215	literature_NSCLC_WISCONSIN
ENSG00000138653	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000138685	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000138688	0.056803	0.308679460526316	literature_NSCLC_WISCONSIN
ENSG00000138709	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000138771	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000138777	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000138792	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000138802	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000138814	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000138829	0.99875	1	literature_NSCLC_WISCONSIN
ENSG00000139044	0.99851	1	literature_NSCLC_WISCONSIN
ENSG00000139083	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000139116	0.16949	0.619463451327434	literature_NSCLC_WISCONSIN
ENSG00000139117	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000139178	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000139219	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000139292	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000139324	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000139344	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000139540	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000139597	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000139687	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000139722	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000139915	0.66836	1	literature_NSCLC_WISCONSIN
ENSG00000139921	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000139985	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000140090	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000140254	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000140279	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000140287	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000140400	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000140470	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000140481	0.068978	0.335151929411765	literature_NSCLC_WISCONSIN
ENSG00000140506	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000140557	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000140575	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000140798	0.91035	1	literature_NSCLC_WISCONSIN
ENSG00000140829	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000140835	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000140836	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000140873	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000140937	0.76901	1	literature_NSCLC_WISCONSIN
ENSG00000140943	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000140950	0.99304	1	literature_NSCLC_WISCONSIN
ENSG00000140968	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000141027	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000141052	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000141101	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000141194	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000141200	0.40418	0.93254938547486	literature_NSCLC_WISCONSIN
ENSG00000141258	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000141367	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000141380	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000141401	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000141447	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000141510	0.000000000017087	1.76423275e-09	literature_NSCLC_WISCONSIN
ENSG00000141522	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000141579	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000141646	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000141668	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000141736	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000141873	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000142173	0.20044	0.67853868852459	literature_NSCLC_WISCONSIN
ENSG00000142185	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000142197	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000142227	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000142405	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000142513	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000142599	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000142609	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000142611	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000142615	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000142798	0.96013	1	literature_NSCLC_WISCONSIN
ENSG00000142875	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143033	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143119	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143207	0.0055409	0.053218411627907	literature_NSCLC_WISCONSIN
ENSG00000143217	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143248	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143278	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143322	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143341	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143355	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143368	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143442	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143452	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143493	0.39938	0.9425368	literature_NSCLC_WISCONSIN
ENSG00000143494	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143498	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143514	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143515	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143552	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143569	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143614	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143627	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143631	0.64918	1	literature_NSCLC_WISCONSIN
ENSG00000143641	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143772	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143774	0.98424	1	literature_NSCLC_WISCONSIN
ENSG00000143797	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143839	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143858	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143867	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000143971	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000144048	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000144134	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000144136	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000144218	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000144228	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000144290	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000144401	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000144406	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000144426	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000144452	0.96504	1	literature_NSCLC_WISCONSIN
ENSG00000144481	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000144591	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000144619	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000144655	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000144674	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000144712	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000144744	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000144749	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000144821	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000144827	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000144847	0.0067321	0.06044255	literature_NSCLC_WISCONSIN
ENSG00000144852	0.54454	1	literature_NSCLC_WISCONSIN
ENSG00000144891	0.33279	0.848409074074074	literature_NSCLC_WISCONSIN
ENSG00000144893	0.99306	1	literature_NSCLC_WISCONSIN
ENSG00000144909	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000144935	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000145016	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000145087	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000145147	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000145192	0.033268	0.2146825625	literature_NSCLC_WISCONSIN
ENSG00000145309	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000145321	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000145362	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000145391	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000145451	0.83802	1	literature_NSCLC_WISCONSIN
ENSG00000145495	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000145506	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000145526	0.79509	1	literature_NSCLC_WISCONSIN
ENSG00000145623	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000145675	0.0000000000059377	8.17423366666667e-10	literature_NSCLC_WISCONSIN
ENSG00000145708	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000145734	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000145780	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000145808	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000145996	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000146013	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000146147	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000146166	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000146216	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000146223	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000146263	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000146350	0.98781	1	literature_NSCLC_WISCONSIN
ENSG00000146378	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000146414	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000146426	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000146476	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000146648	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000146830	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000146918	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000146938	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000146950	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000146963	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000147059	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000147082	0.97541	1	literature_NSCLC_WISCONSIN
ENSG00000147130	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000147138	0.81965	1	literature_NSCLC_WISCONSIN
ENSG00000147160	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000147174	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000147183	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000147251	0.20618	0.68121872	literature_NSCLC_WISCONSIN
ENSG00000147262	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000147364	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000147381	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000147419	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000147488	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000147588	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000147606	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000147647	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000147655	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000147689	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000147724	0.38391	0.916501907514451	literature_NSCLC_WISCONSIN
ENSG00000148057	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000148219	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000148341	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000148358	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000148377	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000148399	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000148400	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000148468	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000148482	0.40136	0.936506666666667	literature_NSCLC_WISCONSIN
ENSG00000148488	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000148498	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000148513	0.00000046225	1.3636375e-05	literature_NSCLC_WISCONSIN
ENSG00000148516	0.99875	1	literature_NSCLC_WISCONSIN
ENSG00000148584	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000148735	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000148737	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000148773	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000148848	0.54160	1	literature_NSCLC_WISCONSIN
ENSG00000148925	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000148942	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000148948	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000148965	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000149090	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000149091	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000149124	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000149136	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000149179	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000149311	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000149451	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000149452	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000149488	0.96964	1	literature_NSCLC_WISCONSIN
ENSG00000149506	0.85736	1	literature_NSCLC_WISCONSIN
ENSG00000149554	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000149809	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000150048	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000150086	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000150269	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000150275	0.36411	0.87428738372093	literature_NSCLC_WISCONSIN
ENSG00000150347	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000150361	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000150394	0.16058	0.602904909090909	literature_NSCLC_WISCONSIN
ENSG00000150551	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000150627	0.63428	1	literature_NSCLC_WISCONSIN
ENSG00000150893	0.64516	1	literature_NSCLC_WISCONSIN
ENSG00000150961	0.99163	1	literature_NSCLC_WISCONSIN
ENSG00000151005	0.12600	0.525636363636364	literature_NSCLC_WISCONSIN
ENSG00000151065	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000151092	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000151116	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000151136	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000151151	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000151208	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000151233	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000151240	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000151322	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000151388	0.75541	1	literature_NSCLC_WISCONSIN
ENSG00000151458	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000151470	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000151490	0.24693	0.739000652173913	literature_NSCLC_WISCONSIN
ENSG00000151575	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000151655	0.89605	1	literature_NSCLC_WISCONSIN
ENSG00000151748	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000151779	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000151789	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000151835	0.00000062236	1.60646675e-05	literature_NSCLC_WISCONSIN
ENSG00000151849	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000151883	0.068199	0.33531175	literature_NSCLC_WISCONSIN
ENSG00000151914	0.99415	1	literature_NSCLC_WISCONSIN
ENSG00000151929	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000151952	0.98791	1	literature_NSCLC_WISCONSIN
ENSG00000151962	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000152049	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000152092	0.56368	1	literature_NSCLC_WISCONSIN
ENSG00000152154	\N	\N	literature_NSCLC_WISCONSIN
ENSG00000152214	\N	\N	literature_NSCLC_WISCONSIN
